FHMID,Name,Season,1AS,2AS,3AS,RAS,AS,CC,Bojo Biscuit,Anton Razov,Aidan Richan,Jeff Dar,John McBride,Ryan Jesster,Scott Stevens,Ron Mexico,Turd Ferguson,Mike Honcho,Jay MacDonald,Sergei Karpotsov,Sarmad Khan
1000302,Jed Mosley,S06,,,,,,1,,,,,,,,,,,,,
1000302,Jed Mosley,S06,,,,,1,,,,,,,,,,,,,,
1000157,Martin St Louis,S06,,,,,1,,,,,,,,,,,,,,
1000034,Sarmad Khan,S06,,,,,1,,,,,,,,,,,,,,
1000178,Michael Abdalla,S06,,,,,1,,,,,,,,,,,,,,
1000195,Kain Webb,S06,,,,,1,,,,,,,,,,,,,,
1000134,Scott Stevens,S06,,,,,1,,,,,,,,,,,,,,
1000226,Quilha Agante,S06,,,,,1,,,,,,,,,,,,,,
1000050,Ron Mexico,S06,,,,,1,,,,,,,,,,,,,,
1000140,Jon Maxfield,S06,,,,,1,,,,,,,,,,,,,,
1000199,Danielle Hogan,S06,,,,,1,,,,,,,,,,,,,,
1000237,Kyle Derringer,S06,,,,,1,,,,,,,,,,,,,,
1000274,Ronan O'Keefe,S06,,,,,1,,,,,,,,,,,,,,
1100003,Mike Honcho,S06,,,,,1,,,,,,,,,,,,,,
1000167,Roberto Martucci,S06,,,,,1,,,,,,,,,,,,,,
1000250,Laraque Obama,S06,,,,,1,,,,,,,,,,,,,,
1000204,Aidan Richan,S06,,,,,1,,,,,,,,,,,,,,
1100022,John McBride,S06,,,,,1,,,,,,,,,,,,,,
1000212,Frankie Gooseneck,S06,,,,,1,,,,,,,,,,,,,,
1000201,Nick Fisher,S06,,,,,1,,,,,,,,,,,,,,
1000216,Michael Astorino,S06,,,,,1,,,,,,,,,,,,,,
1100026,Marshall MacPherson,S06,,,,,1,,,,,,,,,,,,,,
1100002,Ryan Jesster,S06,,,,,1,,,,,,,,,,,,,,
1000247,Reggie Williams,S06,,,,,1,,,,,,,,,,,,,,
1000111,Jeff Dar,S06,,,,,1,,,,,,,,,,,,,,
1000052,Ideen Fallah,S06,,,,,1,,,,,,,,,,,,,,
1000220,Erik Chisling,S06,,,,,1,,,,,,,,,,,,,,
1000133,Tyler Seguin,S06,,,,,1,,,,,,,,,,,,,,
1000189,Claudio Krejci,S06,,,,,1,,,,,,,,,,,,,,
1000124,John Falkirk,S06,,,,,1,,,,,,,,,,,,,,
1000132,Raymond Lindsay,S06,,,,,1,,,,,,,,,,,,,,
1000023,Riley Raycroft,S06,,,,,1,,,,,,,,,,,,,,
1000271,Jason Due,S06,,,,,1,,,,,,,,,,,,,,
1000283,Kevin Lebacon,S06,,,,,1,,,,,,,,,,,,,,
1000239,Brodie Witzel,S06,,,,,1,,,,,,,,,,,,,,
1100006,Fernando Garcia,S06,,,,,1,,,,,,,,,,,,,,
1000112,Gianni Ciddio,S06,,,,,1,,,,,,,,,,,,,,
1000049,Damian Littleton,S06,,,,,1,,,,,,,,,,,,,,
1000249,Zach Miller,S06,,,,,1,,,,,,,,,,,,,,
1000240,Giovanni Mortellaro,S06,,,,,1,,,,,,,,,,,,,,
1000261,Frank Fencepost,S06,,,,,1,,,,,,,,,,,,,,
1000045,Dominic Turcotte,S06,,,,,1,,,,,,,,,,,,,,
1100024,Brandon Sawyer,S06,,,,,1,,,,,,,,,,,,,,
1100022,John McBride,S07,,,,,,,,1,,,,,,,,,,,
1000050,Ron Mexico,S07,,,,,,,,0,,,,,,,,,,,
1000251,Sergey Kovalenko,S07,,,,,,,,0,,,,,,,,,,,
1000239,Brodie Witzel,S07,,,,,,,,,,1,,,,,,,,,
1000167,Roberto Martucci,S07,,,,,,,,,,0,,,,,,,,,
1000249,Zach Miller,S07,,,,,,,,,,0,,,,,,,,,
1100002,Ryan Jesster,S07,,,,,,,,,,,0,,,,,,,,
1100027,Tom Corcoran,S07,,,,,,,,,,,0,,,,,,,,
1100022,John McBride,S07,,,,,,,,,,,1,,,,,,,,
1100029,Jonas Gustavo,S07,,,,,,,,,,,,0,,,,,,,
1000323,Yuri Kulikov,S07,,,,,,,,,,,,0,,,,,,,
1000311,Elias Armia,S07,,,,,,,,,,,,1,,,,,,,
1000220,Erik Chisling,S07,,,,,,,,,,,,,1,,,,,,
1000226,Quilha Agante,S07,,,,,,,,,,,,,0,,,,,,
1000185,Vyacheslav Onoprienko,S07,,,,,,,,,,,,,0,,,,,,
1000050,Ron Mexico,S07,,,,,,,,,,,,,,0,,,,,
1000239,Brodie Witzel,S07,,,,,,,,,,,,,,1,,,,,
1000199,Danielle Hogan,S07,,,,,,,,,,,,,,0,,,,,
1000357,Mike Ochocinco,S07,,,,,,,,,,,,,,,1,,,,
1100022,John McBride,S07,,,,,,,,,,,,,,,,1,,,
1100006,Fernando Garcia,S07,,,,,,,,,,,,,,,,1,,,
1000178,Michael Abdalla,S07,,,,,,,,,,,,,,,,,1,,
1000199,Danielle Hogan,S07,,,,,,,,,,,,,,,,,,1,
1000239,Brodie Witzel,S07,,,,,,,,,,,,,,,,,,,1
1000339,Zach Cuff,S07,,,,,,1,,,,,,,,,,,,,
1000307,Johnny Dollaz,S07,,,,,,1,,,,,,,,,,,,,
1000036,Gabriel Fortescue,S07,,,,,,1,,,,,,,,,,,,,
1000309,Luke Kinden,S07,,,,,,1,,,,,,,,,,,,,
1000251,Sergey Kovalenko,S07,,,,,,1,,,,,,,,,,,,,
1000189,Claudio Krejci,S07,,,,,,1,,,,,,,,,,,,,
1000068,Valdas Kremer,S07,,,,,,1,,,,,,,,,,,,,
1000049,Damian Littleton,S07,,,,,,1,,,,,,,,,,,,,
1000152,Claude Malenfant,S07,,,,,,1,,,,,,,,,,,,,
1100022,John McBride,S07,,,,,,1,,,,,,,,,,,,,
1000050,Ron Mexico,S07,,,,,,1,,,,,,,,,,,,,
1000046,Joe Momma,S07,,,,,,1,,,,,,,,,,,,,
1000252,Joey Teresi,S07,,,,,,1,,,,,,,,,,,,,
1000305,Rashad Thomas,S07,,,,,,1,,,,,,,,,,,,,
1000045,Dominic Turcotte,S07,,,,,,1,,,,,,,,,,,,,
1000246,Mini Uzy,S07,,,,,,1,,,,,,,,,,,,,
1000256,Derek Verbeek,S07,,,,,,1,,,,,,,,,,,,,
1000254,Scott Ziller,S07,,,,,,1,,,,,,,,,,,,,
1000157,Martin St Louis,S07,,,,,1,,,,,,,,,,,,,,
1000050,Ron Mexico,S07,,,,,1,,,,,,,,,,,,,,
1000132,Raymond Lindsay,S07,,,,,1,,,,,,,,,,,,,,
1000167,Roberto Martucci,S07,,,,,1,,,,,,,,,,,,,,
1000249,Zach Miller,S07,,,,,1,,,,,,,,,,,,,,
1000283,Kevin Lebacon,S07,,,,,1,,,,,,,,,,,,,,
1100002,Ryan Jesster,S07,,,,,1,,,,,,,,,,,,,,
1000234,Robert Spezza,S07,,,,,1,,,,,,,,,,,,,,
1000226,Quilha Agante,S07,,,,,1,,,,,,,,,,,,,,
1000316,Christopher Klose,S07,,,,,1,,,,,,,,,,,,,,
1100027,Tom Corcoran,S07,,,,,1,,,,,,,,,,,,,,
1000134,Scott Stevens,S07,,,,,1,,,,,,,,,,,,,,
1000049,Damian Littleton,S07,,,,,1,,,,,,,,,,,,,,
1000194,Cam Wilson,S07,,,,,1,,,,,,,,,,,,,,
1000052,Ideen Fallah,S07,,,,,1,,,,,,,,,,,,,,
1000130,Ron Bolt,S07,,,,,1,,,,,,,,,,,,,,
1000247,Reggie Williams,S07,,,,,1,,,,,,,,,,,,,,
1000053,Gregory Lazaro,S07,,,,,1,,,,,,,,,,,,,,
1100026,Marshall MacPherson,S07,,,,,1,,,,,,,,,,,,,,
1000291,Patrick Pelletier,S07,,,,,1,,,,,,,,,,,,,,
1000357,Mike Ochocinco,S07,,,,,1,,,,,,,,,,,,,,
1000093,Trevor Smith,S07,,,,,1,,,,,,,,,,,,,,
1000239,Brodie Witzel,S07,,,,,1,,,,,,,,,,,,,,
1000251,Sergey Kovalenko,S07,,,,,1,,,,,,,,,,,,,,
1000220,Erik Chisling,S07,,,,,1,,,,,,,,,,,,,,
1100022,John McBride,S07,,,,,1,,,,,,,,,,,,,,
1000274,Ronan O'Keefe,S07,,,,,1,,,,,,,,,,,,,,
1000023,Riley Raycroft,S07,,,,,1,,,,,,,,,,,,,,
1100024,Brandon Sawyer,S07,,,,,1,,,,,,,,,,,,,,
1000204,Aidan Richan,S07,,,,,1,,,,,,,,,,,,,,
1000311,Elias Armia,S07,,,,,1,,,,,,,,,,,,,,
1000272,Saku Perhonen,S07,,,,,1,,,,,,,,,,,,,,
1000240,Giovanni Mortellaro,S07,,,,,1,,,,,,,,,,,,,,
1000271,Jason Due,S07,,,,,1,,,,,,,,,,,,,,
1000216,Michael Astorino,S07,,,,,1,,,,,,,,,,,,,,
1000231,Jon Doran,S07,,,,,1,,,,,,,,,,,,,,
1000195,Kain Webb,S07,,,,,1,,,,,,,,,,,,,,
1000315,David Winter,S07,,,,,1,,,,,,,,,,,,,,
1000270,Thomas Duddy,S07,,,,,1,,,,,,,,,,,,,,
1000213,Peter Iannitelli,S07,,,,,1,,,,,,,,,,,,,,
1100006,Fernando Garcia,S07,,,,,1,,,,,,,,,,,,,,
1000305,Rashad Thomas,S07,,,,,1,,,,,,,,,,,,,,
1100002,Ryan Jesster,S08,,,,,,,,1,,,,,,,,,,,
1000194,Cam Wilson,S08,,,,,,,,0,,,,,,,,,,,
1000134,Scott Stevens,S08,,,,,,,,0,,,,,,,,,,,
1000093,Trevor Smith,S08,,,,,,,,0,,,,,,,,,,,
1000168,Daniel Malenfant,S08,,,,,,,,,,1,,,,,,,,,
1000247,Reggie Williams,S08,,,,,,,,,,0,,,,,,,,,
1000234,Robert Spezza,S08,,,,,,,,,,0,,,,,,,,,
1100002,Ryan Jesster,S08,,,,,,,,,,,1,,,,,,,,
1100003,Mike Honcho,S08,,,,,,,,,,,0,,,,,,,,
1100024,Brandon Sawyer,S08,,,,,,,,,,,0,,,,,,,,
1000367,Benjamin Wong,S08,,,,,,,,,,,,0,,,,,,,
1000380,Sam Slade,S08,,,,,,,,,,,,0,,,,,,,
1000365,Joe McKeil,S08,,,,,,,,,,,,1,,,,,,,
1000134,Scott Stevens,S08,,,,,,,,,,,,,1,,,,,,
1000220,Erik Chisling,S08,,,,,,,,,,,,,0,,,,,,
1000204,Aidan Richan,S08,,,,,,,,,,,,,0,,,,,,
1000050,Ron Mexico,S08,,,,,,,,,,,,,,0,,,,,
1000000,Charlie Chiclets,S08,,,,,,,,,,,,,,1,,,,,
1000167,Roberto Martucci,S08,,,,,,,,,,,,,,0,,,,,
1000381,Jaroslav Sekeras,S08,,,,,,,,,,,,,,,1,,,,
1100002,Ryan Jesster,S08,,,,,,,,,,,,,,,,1,,,
1000311,Elias Armia,S08,,,,,,,,,,,,,,,,,1,,
1000000,Charlie Chiclets,S08,,,,,,,,,,,,,,,,,,1,
1100002,Ryan Jesster,S08,,,,,,,,,,,,,,,,,,,1
1000000,Charlie Chiclets,S08,,,,,,,,,,,,,,,,,,,1
1000347,Jay Ayles,S08,,,,,,1,,,,,,,,,,,,,
1000130,Ron Bolt,S08,,,,,,1,,,,,,,,,,,,,
1000092,Nathan D'Angelo,S08,,,,,,1,,,,,,,,,,,,,
1000186,Sean Gallagher,S08,,,,,,1,,,,,,,,,,,,,
1000129,Josh Hockridge,S08,,,,,,1,,,,,,,,,,,,,
1100002,Ryan Jesster,S08,,,,,,1,,,,,,,,,,,,,
1000310,Frank Jiao,S08,,,,,,1,,,,,,,,,,,,,
1000352,Jack Nero,S08,,,,,,1,,,,,,,,,,,,,
1000250,Laraque Obama,S08,,,,,,1,,,,,,,,,,,,,
1000155,Jordan Okalik,S08,,,,,,1,,,,,,,,,,,,,
1000204,Aidan Richan,S08,,,,,,1,,,,,,,,,,,,,
1000336,Jamie Rose,S08,,,,,,1,,,,,,,,,,,,,
1000082,Eric Scheib,S08,,,,,,1,,,,,,,,,,,,,
1000181,Will Secord,S08,,,,,,1,,,,,,,,,,,,,
1000232,Vladislav Smirnov,S08,,,,,,1,,,,,,,,,,,,,
1000093,Trevor Smith,S08,,,,,,1,,,,,,,,,,,,,
1000264,Trent Stone,S08,,,,,,1,,,,,,,,,,,,,
1100019,Dave Vargo,S08,,,,,,1,,,,,,,,,,,,,
1000195,Kain Webb,S08,,,,,,1,,,,,,,,,,,,,
1000247,Reggie Williams,S08,,,,,,1,,,,,,,,,,,,,
1000194,Cam Wilson,S08,,,,,,1,,,,,,,,,,,,,
1000204,Aidan Richan,S08,,,,,1,,,,,,,,,,,,,,
1000335,Anton Wagner,S08,,,,,1,,,,,,,,,,,,,,
1000239,Brodie Witzel,S08,,,,,1,,,,,,,,,,,,,,
1000349,Chris McZehrl,S08,,,,,1,,,,,,,,,,,,,,
1000262,Christoph Klose,S08,,,,,1,,,,,,,,,,,,,,
1000049,Damian Littleton,S08,,,,,1,,,,,,,,,,,,,,
1000168,Daniel Malenfant,S08,,,,,1,,,,,,,,,,,,,,
1000315,David Winter,S08,,,,,1,,,,,,,,,,,,,,
1000311,Elias Armia,S08,,,,,1,,,,,,,,,,,,,,
1000271,Jason Due,S08,,,,,1,,,,,,,,,,,,,,
1000111,Jeff Dar,S08,,,,,1,,,,,,,,,,,,,,
1000195,Kain Webb,S08,,,,,1,,,,,,,,,,,,,,
1000358,Niclas Wastlund,S08,,,,,1,,,,,,,,,,,,,,
1000226,Quilha Agante,S08,,,,,1,,,,,,,,,,,,,,
1000247,Reggie Williams,S08,,,,,1,,,,,,,,,,,,,,
1000251,Sergey Kovalenko,S08,,,,,1,,,,,,,,,,,,,,
1000232,Vladislav Smirnov,S08,,,,,1,,,,,,,,,,,,,,
1000249,Zach Miller,S08,,,,,1,,,,,,,,,,,,,,
1100022,John McBride,S08,,,,,1,,,,,,,,,,,,,,
1100028,Sven Andersson,S08,,,,,1,,,,,,,,,,,,,,
1100027,Tom Corcoran,S08,,,,,1,,,,,,,,,,,,,,
1000219,Audun Wissink,S08,,,,,1,,,,,,,,,,,,,,
1000000,Charlie Chiclets,S08,,,,,1,,,,,,,,,,,,,,
1000378,Darian Scherbluk,S08,,,,,1,,,,,,,,,,,,,,
1000220,Erik Chisling,S08,,,,,1,,,,,,,,,,,,,,
1000365,Joe McKeil,S08,,,,,1,,,,,,,,,,,,,,
1000283,Kevin LeBacon,S08,,,,,1,,,,,,,,,,,,,,
1000138,Pavol Skvoznak,S08,,,,,1,,,,,,,,,,,,,,
1000132,Raymond Lindsay,S08,,,,,1,,,,,,,,,,,,,,
1000234,Robert Spezza,S08,,,,,1,,,,,,,,,,,,,,
1000167,Roberto Martucci,S08,,,,,1,,,,,,,,,,,,,,
1000130,Ron Bolt,S08,,,,,1,,,,,,,,,,,,,,
1000050,Ron Mexico,S08,,,,,1,,,,,,,,,,,,,,
1000274,Ronan O'Keefe,S08,,,,,1,,,,,,,,,,,,,,
1000134,Scott Stevens,S08,,,,,1,,,,,,,,,,,,,,
1000270,Thomas Duddy,S08,,,,,1,,,,,,,,,,,,,,
1000093,Trevor Smith,S08,,,,,1,,,,,,,,,,,,,,
1000135,Zach Dooley,S08,,,,,1,,,,,,,,,,,,,,
1000293,Zach Myers,S08,,,,,1,,,,,,,,,,,,,,
1100002,Ryan Jesster,S08,,,,,1,,,,,,,,,,,,,,
1100024,Brandon Sawyer,S08,,,,,1,,,,,,,,,,,,,,
1100006,Fernando Garcia,S08,,,,,1,,,,,,,,,,,,,,
1000167,Roberto Martucci,S09,,,,,,,,0,,,,,,,,,,,
1100002,Ryan Jesster,S09,,,,,,,,0,,,,,,,,,,,
1000195,Kain Webb,S09,,,,,,,,1,,,,,,,,,,,
1000168,Daniel Malenfant,S09,,,,,,,,,,1,,,,,,,,,
1000247,Reggie Williams,S09,,,,,,,,,,0,,,,,,,,,
1000336,Jamie Rose,S09,,,,,,,,,,0,,,,,,,,,
1100002,Ryan Jesster,S09,,,,,,,,,,,0,,,,,,,,
1100028,Sven Andersson,S09,,,,,,,,,,,0,,,,,,,,
1100022,John McBride,S09,,,,,,,,,,,1,,,,,,,,
1000426,Armin Brovalchuk,S09,,,,,,,,,,,,0,,,,,,,
1000383,Willie Weber,S09,,,,,,,,,,,,0,,,,,,,
1000384,Lance Uppercut,S09,,,,,,,,,,,,1,,,,,,,
1000271,Jason Due,S09,,,,,,,,,,,,,1,,,,,,
1000204,Aidan Richan,S09,,,,,,,,,,,,,0,,,,,,
1000302,Jed Mosley,S09,,,,,,,,,,,,,0,,,,,,
1000050,Ron Mexico,S09,,,,,,,,,,,,,,1,,,,,
1000023,Riley Raycroft,S09,,,,,,,,,,,,,,0,,,,,
1000168,Daniel Malenfant,S09,,,,,,,,,,,,,,0,,,,,
1000403,John Grossmann,S09,,,,,,,,,,,,,,,1,,,,
1000415,Julien Marshall,S09,,,,,,,,,,,,,,,1,,,,
1100022,John McBride,S09,,,,,,,,,,,,,,,,1,,,
1000199,Danielle Hogan,S09,,,,,,,,,,,,,,,,,1,,
1000050,Ron Mexico,S09,,,,,,,,,,,,,,,,,,1,
1100002,Ryan Jesster,S09,,,,,,,,,,,,,,,,,,,1
1000050,Ron Mexico,S09,,,,,,,,,,,,,,,,,,,1
1000130,Ron Bolt,S09,,,,,,1,,,,,,,,,,,,,
1000220,Erik Chisling,S09,,,,,,1,,,,,,,,,,,,,
1000092,Nathan D'Angelo,S09,,,,,,1,,,,,,,,,,,,,
1000340,Julien Dupont,S09,,,,,,1,,,,,,,,,,,,,
1000317,Kurtis Hunter,S09,,,,,,1,,,,,,,,,,,,,
1100002,Ryan Jesster,S09,,,,,,1,,,,,,,,,,,,,
1000310,Frank Jiao,S09,,,,,,1,,,,,,,,,,,,,
1000204,Aidan Richan,S09,,,,,,1,,,,,,,,,,,,,
1000336,Jamie Rose,S09,,,,,,1,,,,,,,,,,,,,
1000082,Eric Scheib,S09,,,,,,1,,,,,,,,,,,,,
1000181,Will Secord,S09,,,,,,1,,,,,,,,,,,,,
1000380,Sam Slade,S09,,,,,,1,,,,,,,,,,,,,
1000232,Vladislav Smirnov,S09,,,,,,1,,,,,,,,,,,,,
1000093,Trevor Smith,S09,,,,,,1,,,,,,,,,,,,,
1000264,Trent Stone,S09,,,,,,1,,,,,,,,,,,,,
1100019,Dave Vargo,S09,,,,,,1,,,,,,,,,,,,,
1000195,Kain Webb,S09,,,,,,1,,,,,,,,,,,,,
1000247,Reggie Williams,S09,,,,,,1,,,,,,,,,,,,,
1000194,Cam Wilson,S09,,,,,,1,,,,,,,,,,,,,
1000271,Jason Due,S09,,,,,1,,,,,,,,,,,,,,
1000403,John Grossmann,S09,,,,,1,,,,,,,,,,,,,,
1000426,Armin Brovalchuk,S09,,,,,1,,,,,,,,,,,,,,
1000367,Benjamin Wong,S09,,,,,1,,,,,,,,,,,,,,
1000239,Brodie Witzel,S09,,,,,1,,,,,,,,,,,,,,
1000374,Cole Reinhart,S09,,,,,1,,,,,,,,,,,,,,
1000315,David Winter,S09,,,,,1,,,,,,,,,,,,,,
1000052,Ideen Fallah,S09,,,,,1,,,,,,,,,,,,,,
1000302,Jed Mosley,S09,,,,,1,,,,,,,,,,,,,,
1000365,Joe McKeil,S09,,,,,1,,,,,,,,,,,,,,
1000941,Taylor McDavid,S09,,,,,1,,,,,,,,,,,,,,
1000283,Kevin LeBacon,S09,,,,,1,,,,,,,,,,,,,,
1000167,Roberto Martucci,S09,,,,,1,,,,,,,,,,,,,,
1000130,Ron Bolt,S09,,,,,1,,,,,,,,,,,,,,
1000272,Saku Perhonen,S09,,,,,1,,,,,,,,,,,,,,
1000251,Sergey Kovalenko,S09,,,,,1,,,,,,,,,,,,,,
1000383,Willie Weber,S09,,,,,1,,,,,,,,,,,,,,
1000417,Xavier LaFlamme,S09,,,,,1,,,,,,,,,,,,,,
1000249,Zach Miller,S09,,,,,1,,,,,,,,,,,,,,
1100022,John McBride,S09,,,,,1,,,,,,,,,,,,,,
1000050,Ron Mexico,S09,,,,,1,,,,,,,,,,,,,,
1000204,Aidan Richan,S09,,,,,1,,,,,,,,,,,,,,
1000372,Antero Salmelainen,S09,,,,,1,,,,,,,,,,,,,,
1000219,Audun Wissink,S09,,,,,1,,,,,,,,,,,,,,
1000262,Christoph Klose,S09,,,,,1,,,,,,,,,,,,,,
1000168,Daniel Malenfant,S09,,,,,1,,,,,,,,,,,,,,
1000220,Erik Chisling,S09,,,,,1,,,,,,,,,,,,,,
1000151,Joshua Simmons,S09,,,,,1,,,,,,,,,,,,,,
1000195,Kain Webb,S09,,,,,1,,,,,,,,,,,,,,
1000357,Mike Ochocinco,S09,,,,,1,,,,,,,,,,,,,,
1000358,Niclas Wastlund,S09,,,,,1,,,,,,,,,,,,,,
1000138,Pavol Skvoznak,S09,,,,,1,,,,,,,,,,,,,,
1000247,Reggie Williams,S09,,,,,1,,,,,,,,,,,,,,
1000023,Riley Raycroft,S09,,,,,1,,,,,,,,,,,,,,
1000270,Thomas Duddy,S09,,,,,1,,,,,,,,,,,,,,
1000339,Zach Cuff,S09,,,,,1,,,,,,,,,,,,,,
1000293,Zach Myers,S09,,,,,1,,,,,,,,,,,,,,
1100002,Ryan Jesster,S09,,,,,1,,,,,,,,,,,,,,
1000208,Jackson Turska,S10,,,,,,,,0,,,,,,,,,,,
1000315,David Winter,S10,,,,,,,,0,,,,,,,,,,,
1100024,Brandon Sawyer,S10,,,,,,,,1,,,,,,,,,,,
1000349,Chris McZehrl,S10,,,,,,,,,,1,,,,,,,,,
1000247,Reggie Williams,S10,,,,,,,,,,0,,,,,,,,,
1000272,Saku Perhonen,S10,,,,,,,,,,0,,,,,,,,,
1100002,Ryan Jesster,S10,,,,,,,,,,,0,,,,,,,,
1100027,Tom Corcoran,S10,,,,,,,,,,,0,,,,,,,,
1100022,John McBride,S10,,,,,,,,,,,1,,,,,,,,
1000486,Drizzy Drake,S10,,,,,,,,,,,,0,,,,,,,
1000466,Markus Dahl,S10,,,,,,,,,,,,0,,,,,,,
1000443,Ivo Willems,S10,,,,,,,,,,,,1,,,,,,,
1000271,Jason Due,S10,,,,,,,,,,,,,0,,,,,,
1000302,Jed Mosley,S10,,,,,,,,,,,,,1,,,,,,
1000358,Niclas Wastlund,S10,,,,,,,,,,,,,0,,,,,,
1000239,Brodie Witzel,S10,,,,,,,,,,,,,,0,,,,,
1000234,Robert Spezza,S10,,,,,,,,,,,,,,1,,,,,
1000367,Benjamin Wong,S10,,,,,,,,,,,,,,0,,,,,
1000378,Darian Scherbluk,S10,,,,,,,,,,,,,,,1,,,,
1000403,John Grossmann,S10,,,,,,,,,,,,,,,1,,,,
1100027,Tom Corcoran,S10,,,,,,,,,,,,,,,,1,,,
1000367,Benjamin Wong,S10,,,,,,,,,,,,,,,,,1,,
1000234,Robert Spezza,S10,,,,,,,,,,,,,,,,,,1,
1000367,Benjamin Wong,S10,,,,,,,,,,,,,,,,,,,1
1000464,Dimitris Zeus,S10,,,,,,1,,,,,,,,,,,,,
1100045,Edwin Ask,S10,,,,,,1,,,,,,,,,,,,,
1000449,Markus Backlund,S10,,,,,,1,,,,,,,,,,,,,
1000450,Ja'Far Dar,S10,,,,,,1,,,,,,,,,,,,,
1000231,Jon Doran,S10,,,,,,1,,,,,,,,,,,,,
1000201,Nick Fisher,S10,,,,,,1,,,,,,,,,,,,,
1000218,Frank Grimes,S10,,,,,,1,,,,,,,,,,,,,
1000400,John Hagen,S10,,,,,,1,,,,,,,,,,,,,
1000262,Christoph Klose,S10,,,,,,1,,,,,,,,,,,,,
1000377,Blake Laflamme,S10,,,,,,1,,,,,,,,,,,,,
1000331,Kyler Lange,S10,,,,,,1,,,,,,,,,,,,,
1000249,Zach Miller,S10,,,,,,1,,,,,,,,,,,,,
1000341,Gene Parmesan,S10,,,,,,1,,,,,,,,,,,,,
1000395,Daniel Passarella,S10,,,,,,1,,,,,,,,,,,,,
1000407,Sebastien Poirier,S10,,,,,,1,,,,,,,,,,,,,
1100024,Brandon Sawyer,S10,,,,,,1,,,,,,,,,,,,,
1000301,Sean Stevenson,S10,,,,,,1,,,,,,,,,,,,,
1000208,Jackson Turska,S10,,,,,,1,,,,,,,,,,,,,
1000358,Niclas Wastlund,S10,,,,,,1,,,,,,,,,,,,,
1000043,Michael Westen,S10,,,,,,1,,,,,,,,,,,,,
1000315,David Winter,S10,,,,,,1,,,,,,,,,,,,,
1100022,John McBride,S10,,,,,1,,,,,,,,,,,,,,
1000239,Brodie Witzel,S10,,,,,1,,,,,,,,,,,,,,
1000195,Kain Webb,S10,,,,,1,,,,,,,,,,,,,,
1000367,Benjamin Wong,S10,,,,,1,,,,,,,,,,,,,,
1000234,Robert Spezza,S10,,,,,1,,,,,,,,,,,,,,
1000311,Elias Armia,S10,,,,,1,,,,,,,,,,,,,,
1000443,Ivo Willems,S10,,,,,1,,,,,,,,,,,,,,
1000212,Frankie Gooseneck,S10,,,,,1,,,,,,,,,,,,,,
1000475,Jordan Nugent-Hall,S10,,,,,1,,,,,,,,,,,,,,
1000335,Anton Wagner,S10,,,,,1,,,,,,,,,,,,,,
1000426,Armin Brovalchuk,S10,,,,,1,,,,,,,,,,,,,,
1000415,Julien Marshall,S10,,,,,1,,,,,,,,,,,,,,
1000387,Lucas Smith,S10,,,,,1,,,,,,,,,,,,,,
1000378,Darian Scherbluk,S10,,,,,1,,,,,,,,,,,,,,
1000358,Niclas Wastlund,S10,,,,,1,,,,,,,,,,,,,,
1000135,Zach Dooley,S10,,,,,1,,,,,,,,,,,,,,
1000208,Jackson Turska,S10,,,,,1,,,,,,,,,,,,,,
1000385,Teemu Nurmi,S10,,,,,1,,,,,,,,,,,,,,
1000341,Gene Parmesan,S10,,,,,1,,,,,,,,,,,,,,
1100029,Jonas Gustavo,S10,,,,,1,,,,,,,,,,,,,,
1100024,Brandon Sawyer,S10,,,,,1,,,,,,,,,,,,,,
1000446,Patryk Zaryk,S10,,,,,,1,,,,,,,,,,,,,
1100002,Ryan Jesster,S10,,,,,1,,,,,,,,,,,,,,
1000349,Chris McZehrl,S10,,,,,1,,,,,,,,,,,,,,
1000262,Christoph Klose,S10,,,,,1,,,,,,,,,,,,,,
1000941,Taylor McDavid,S10,,,,,1,,,,,,,,,,,,,,
1000315,David Winter,S10,,,,,1,,,,,,,,,,,,,,
1000270,Thomas Duddy,S10,,,,,1,,,,,,,,,,,,,,
1000167,Roberto Martucci,S10,,,,,1,,,,,,,,,,,,,,
1000247,Reggie Williams,S10,,,,,1,,,,,,,,,,,,,,
1000138,Pavol Skvoznak,S10,,,,,1,,,,,,,,,,,,,,
1000249,Zach Miller,S10,,,,,1,,,,,,,,,,,,,,
1000023,Riley Raycroft,S10,,,,,1,,,,,,,,,,,,,,
1000450,Ja'Far Dar,S10,,,,,1,,,,,,,,,,,,,,
1000317,Kurtis Hunter,S10,,,,,1,,,,,,,,,,,,,,
1000302,Jed Mosley,S10,,,,,1,,,,,,,,,,,,,,
1000204,Aidan Richan,S10,,,,,1,,,,,,,,,,,,,,
1000271,Jason Due,S10,,,,,1,,,,,,,,,,,,,,
1000340,Julien Dupont,S10,,,,,1,,,,,,,,,,,,,,
1000383,Willie Weber,S10,,,,,1,,,,,,,,,,,,,,
1000374,Cole Reinhart,S10,,,,,1,,,,,,,,,,,,,,
1100028,Sven Andersson,S10,,,,,1,,,,,,,,,,,,,,
1100027,Tom Corcoran,S10,,,,,1,,,,,,,,,,,,,,
1000365,Joe McKeil,S11,,,,,,,,0,,,,,,,,,,,
1000167,Roberto Martucci,S11,,,,,,,,0,,,,,,,,,,,
1000239,Brodie Witzel,S11,,,,,,,,1,,,,,,,,,,,
1000396,Bryan Whisonant,S11,,,,,,,,,1,,,,,,,,,,
1100038,Josef Heiss,S11,,,,,,,,,0,,,,,,,,,,
